order_id,customer_id,customer_name,order_date,product_id,product_name,quantity,unit_price,discount%,total_price,payment_method,store_location,customer_email,phone_number,loyalty_status
1579,CUST-223,"Mueller, Kimberly",21-04-2023,PROD-123,Phone Case,4,$19.99,29%,$79.96,Debit Card,"Houston, TX",,8202229864,Silver
1861,CUST-219,Michelle Simon,06/24/23,PROD-045,WirelessHeadphones,1,59.99,20,47.99,PayPal,"Phoenix, AZ",tfrazier@example.net,(995) 942-9065,Silver
1580,CUST-318,"Ayala, Kenneth",19/02/2023,PROD-112,SmartWatch,2,$129.99,18,$213.18,Credit Card,"Los Angeles, CA",dalton49@example.com,7752668402,Gold
2082,CUST-345,"Aguilar, Bradley",2023-02-16,PROD-089,Tablet Stand,3,$24.99,8,68.97,Credit Card,"New York, NY",elizabethjones@example.net,(708) 220-3264,
2656,CUST-107,Amy Hardy,26/09/2023,PROD-067,Fitness Tracker,3,49.5,N/A,$148.5,Credit Card,"Chicago, IL",kaustin@example.org,(863) 212-7041,New
1039,CUST-068,Mallory Kelly,04/05/23,PROD-134,Screen Protector,4,$9.99,11,35.56,Cash,"Chicago, IL",,(555) 516-3133,Gold
1817,CUST-028,"Peters, Amanda",02/17/23,PROD-078,Bluetooth Speaker,1,34.95,8,32.15,Cash,"Dallas, TX",james86@example.net,8996902451,
2458,CUST-027,Tom Bush,04-26-2023,PROD-134,ScreenProtector,4,$9.99,1,$39.56,Credit Card,"Houston, TX",llewis@example.org,3426958081,Gold
2981,CUST-089,Tiffany Ramirez,05/05/23,PROD-123,Phone Case,4,$19.99,10,71.96,Credit Card,"San Antonio, TX",,2464689460,New
2361,CUST-458,"Smith, Stephanie",28/02/2023,PROD-134,Screen Protector,1,9.99,5,9.49,Debit Card,"Chicago, IL",jenniferwalker@example.com,(669) 430-1410,Silver
2900,CUST-353,Joshua Barton,2023-04-22,PROD-145,PORTABLE CHARGER,3,$29.99,2,$88.17,Debit Card,"San Antonio, TX",aschwartz@example.net,(795) 263-6351,New
2740,CUST-115,Stephanie Alexander,12/01/2023,PROD-067,FITNESS TRACKER,4,$49.5,25,$148.5,PayPal,"Dallas, TX",mark20@example.net,(306) 617-6673,Gold
2689,CUST-101,Ashley Alvarez,05/23/2023,PROD-134,screen protector,3,$9.99,6,$28.17,PayPal,"Los Angeles, CA",watkinsadam@example.org,(396) 311-7819,Bronze
2510,CUST-464,Jesse Davies,05-01-2023,PROD-078,bluetooth speaker,4,$34.95,26,103.45,PayPal,"Los Angeles, CA",johnsonrebecca@example.org,8904876701,
2283,CUST-307,"Rodriguez, Mark",20-10-2023,PROD-156,Wireless Earbuds,4,$79.99,30,$223.97,Cash,"Houston, TX",ydavis@example.com,(899) 789-7834,New
1615,CUST-116,Ann Nguyen,02/14/23,PROD-078,bluetooth speaker,4,34.95,3%,139.8,Credit Card,"New York, NY",castanedasusan@example.net,(488) 518-5304,
2391,CUST-076,"Harris, Joshua",02-20-2023,PROD-078,Bluetooth Speaker,2,$34.95,19%,69.9,Debit Card,"Dallas, TX",rmills@example.org,(327) 913-2180,Gold
2733,CUST-427,Kathleen Smith,2023-09-13,PROD-102,USB-C Cable,2,12.99,4,$24.94,Debit Card,"Chicago, IL",joconnell@example.net,(527) 883-9366,Bronze
2937,CUST-362,"Harvey, Adriana",08-31-2023,PROD-112,Smart Watch,3,129.99,30%,389.97,Cash,"San Diego, CA",daniel20@example.com,2432003274,Gold
2896,CUST-182,"Murphy, Tim",03/27/2023,PROD-134,Screen Protector,5,$9.99,16,$41.96,PayPal,"New York, NY",nealchristopher@example.net,2304056980,Silver
1619,CUST-190,"Gomez, Shelly",2023-11-06,PROD-078,Bluetooth Speaker,1,$34.95,0,34.95,PayPal,"San Diego, CA",nflores@example.net,7617155614,Bronze
2666,CUST-125,"Cohen, Samantha",26-02-2023,PROD-134,Screen Protector,1,9.99,29,$7.09,Cash,"New York, NY",gonzalezrenee@example.com,(783) 642-2351,Bronze
2468,CUST-063,Natalie Macias,23/03/2023,PROD-156,wireless earbuds,2,79.99,28,$115.19,Credit Card,"San Antonio, TX",wendy62@example.net,(575) 286-5644,Silver
1710,CUST-348,"Andrews, Stacey",08-10-2023,PROD-123,Phone Case,5,19.99,19,80.96,Cash,"Phoenix, AZ",kenneth58@example.org,6307982942,
1996,CUST-151,Michelle Patel,15-10-2023,PROD-156,Wireless Earbuds,2,79.99,N/A,159.98,Debit Card,"San Jose, CA",lindseywatson@example.com,(408) 256-5772,
1174,CUST-031,"Santos, Juan",10/12/2023,PROD-156,Wireless Earbuds,15,79.99,2,1175.85,Debit Card,"New York, NY",gina95@example.net,(955) 603-2042,Gold
1924,CUST-487,"Smith, Joseph",03/19/2023,PROD-156,Wireless Earbuds,1,79.99,25,59.99,Credit Card,"Philadelphia, PA",,3977542340,Bronze
1691,CUST-175,Roberto Wagner,2023-07-07,PROD-045,Wireless Headphones,4,59.99,22,187.17,Credit Card,"Los Angeles, CA",hammondchristina@example.net,(740) 769-9171,Bronze
1213,CUST-066,"Martin, Matthew",18/01/2023,PROD-102,USB-C Cable,5,$12.99,8,$59.75,PayPal,"Los Angeles, CA",,8957437314,Bronze
2925,CUST-490,"Kelly, Alexandra",08-09-2023,PROD-089,TABLET STAND,5,$24.99,14,$107.46,Debit Card,"Houston, TX",mnorris@example.net,9812791624,
2595,CUST-425,"Hayes, Antonio",04/12/2023,PROD-102,usb-c cable,3,$12.99,3,$37.8,PayPal,"Philadelphia, PA",,(739) 775-7711,
2196,CUST-215,Evan Mendoza,12/21/2023,PROD-145,Portable Charger,3,$29.99,29%,$89.97,PayPal,"Philadelphia, PA",carterlaura@example.net,8497522947,Gold
1288,CUST-056,Michael Lewis,2023-01-16,PROD-045,Wireless Headphones,3,59.99,4%,179.97,Cash,"Los Angeles, CA",,(288) 529-7993,Bronze
2725,CUST-393,"Stewart, Ashley",25/12/2023,PROD-156,WIRELESS EARBUDS,3,79.99,23,$184.78,Cash,"Phoenix, AZ",pburke@example.net,2762849236,New
2275,CUST-211,"Waters, Jacob",11-22-2023,PROD-134,ScreenProtector,5,$9.99,28%,49.95,Credit Card,"Dallas, TX",nicolenichols@example.net,6739511374,
2556,CUST-363,"Beck, Colin",06-24-2023,PROD-156,Wireless Earbuds,3,79.99,N/A,239.97,Credit Card,"Chicago, IL",burgessshannon@example.net,(588) 429-6275,Silver
1929,CUST-271,David Owen,04-09-2023,PROD-156,Wireless Earbuds,5,$79.99,10,$359.95,Cash,"Dallas, TX",rachel27@example.com,(350) 979-4261,Gold
2289,CUST-298,"Deleon, Joseph",10/22/23,PROD-145,Portable Charger,3,$29.99,29,63.88,Cash,"San Jose, CA",benjaminberry@example.net,(969) 728-1721,New
2975,CUST-265,"Jones, Jonathan",2023-11-06,PROD-145,Portable Charger,2,29.99,27,$43.79,Credit Card,"San Antonio, TX",vkirk@example.com,(672) 643-6653,New
2762,CUST-481,"Smith, Richard",07/30/23,PROD-078,bluetooth speaker,5,$34.95,12,153.78,Cash,"Los Angeles, CA",nicole77@example.net,(209) 554-3586,Gold
2516,CUST-322,"Bowers, Mary",03-05-2023,PROD-045,WIRELESS HEADPHONES,2,$59.99,6,112.78,PayPal,"Dallas, TX",gvincent@example.org,(244) 353-9850,Silver
1523,CUST-108,"Beasley, Sharon",05/13/2023,PROD-123,phone case,3,19.99,4,57.57,Debit Card,"San Diego, CA",iphillips@example.com,7043514322,Bronze
2455,CUST-305,"Hernandez, Jennifer",19/11/2023,PROD-134,Screen Protector,4,$9.99,21%,39.96,Cash,"New York, NY",michael34@example.net,4558417636,
2311,CUST-298,"Deleon, Joseph",2023-11-07,PROD-089,TABLET STAND,2,$24.99,28,35.99,Cash,"New York, NY",benjaminberry@example.net,(969) 728-1721,New
1706,CUST-431,"Sawyer, Melanie",01/15/2023,PROD-145,Portable Charger,3,29.99,19,72.88,PayPal,"San Diego, CA",,(612) 557-2428,New
1524,CUST-392,"Robinson, Christina",02-01-2023,PROD-089,Tablet Stand,3,$24.99,15,$63.72,Debit Card,"San Diego, CA",jbates@example.net,(712) 203-6842,New
1043,CUST-375,James Lee,05-18-2023,PROD-134,Screen Protector,1,9.99,22,$7.79,Cash,"Los Angeles, CA",hurstamy@example.org,6074576281,Gold
2765,CUST-447,Ashley Montgomery,01-05-2023,PROD-156,Wireless Earbuds,5,79.99,29,283.96,Credit Card,"San Jose, CA",garciathomas@example.org,(750) 863-5566,
2404,CUST-109,"Obrien, Michael",12/11/23,PROD-134,screen protector,5,$9.99,25%,49.95,PayPal,"San Jose, CA",alex96@example.org,4486794964,
2795,CUST-158,"Burke, Nathaniel",05/30/2023,PROD-102,USB-C Cable,1,$12.99,24,9.87,Cash,"San Jose, CA",smithtim@example.com,(722) 215-6245,Silver
1886,CUST-182,"Murphy, Tim",06/09/2023,PROD-112,smart watch,3,129.99,N/A,389.97,Debit Card,"Houston, TX",nealchristopher@example.net,2304056980,Silver
2321,CUST-443,"Schmidt, Candace",04-08-2023,PROD-145,Portable Charger,1,$29.99,15,25.49,Debit Card,"Phoenix, AZ",irichmond@example.com,8528015242,
1558,CUST-494,"Hughes, Rachel",29/12/2023,PROD-078,Bluetooth Speaker,2,$34.95,8,$64.31,Debit Card,"San Antonio, TX",ehaynes@example.com,(353) 465-1827,New
1959,CUST-081,"Morales, Marissa",2023-07-20,PROD-067,fitness tracker,3,$49.5,6,139.59,PayPal,"Houston, TX",daltonespinoza@example.net,7063699981,
2427,CUST-194,"Cruz, Ryan",07/01/2023,PROD-089,Tablet Stand,3,24.99,20,59.98,PayPal,"Houston, TX",rwilson@example.com,8503933849,
2099,CUST-460,"Jenkins, David",01/16/23,PROD-102,USB-C Cable,15,$12.99,4,187.06,Cash,"Dallas, TX",steventhomas@example.org,(776) 858-1930,
2637,CUST-242,Lisa Krueger,2023-02-04,PROD-067,FitnessTracker,2,$49.5,0,99.0,Credit Card,"Phoenix, AZ",danielle11@example.net,(488) 509-4358,Gold
2431,CUST-343,"Sanders, Charles",10/02/2023,PROD-145,Portable Charger,1,$29.99,22,23.39,PayPal,"Phoenix, AZ",hcollins@example.com,(761) 932-8900,
1522,CUST-066,"Martin, Matthew",2023-06-17,PROD-067,fitness tracker,1,$49.5,27,$36.13,Credit Card,"Philadelphia, PA",,8957437314,Bronze
2647,CUST-225,Ronald Garcia,02/23/23,PROD-145,Portable Charger,5,$29.99,8,137.95,PayPal,"San Antonio, TX",phylliswatts@example.org,9148368914,New
1613,CUST-241,Wayne Thompson,02/23/2023,PROD-102,USB-C Cable,1,12.99,29,$9.22,Cash,"Phoenix, AZ",thernandez@example.com,(393) 433-1235,Gold
2636,CUST-072,"Mccullough, Brittney",01/03/2023,PROD-134,Screen Protector,4,$9.99,11,35.56,Cash,"Houston, TX",ericagarcia@example.org,3835311013,
1981,CUST-478,"Craig, Ricardo",01/14/23,PROD-156,Wireless Earbuds,2,$79.99,21%,$159.98,PayPal,"New York, NY",cheath@example.org,(244) 336-9587,
1234,CUST-436,"Phillips, Michele",09-10-2023,PROD-112,Smart Watch,5,$129.99,14,558.96,Credit Card,"Los Angeles, CA",smithjessica@example.com,(744) 857-7569,
1762,CUST-199,Tim Vasquez,08-14-2023,PROD-156,wireless earbuds,1,79.99,9,72.79,PayPal,"Chicago, IL",mistyalvarez@example.org,2722254083,Gold
1291,CUST-263,"Torres, Jason",21-12-2023,PROD-102,USB-C Cable,5,12.99,13,56.51,Debit Card,"Phoenix, AZ",ruben82@example.org,8503846088,New
1704,CUST-068,Mallory Kelly,05-25-2023,PROD-156,Wireless Earbuds,4,79.99,24,$243.17,Debit Card,"San Diego, CA",,(555) 516-3133,Gold
2469,CUST-196,Karen Russo,08/16/2023,PROD-045,WIRELESS HEADPHONES,1,$59.99,22%,59.99,Cash,"Los Angeles, CA",sheila58@example.com,6373252071,
2125,CUST-082,"Porter, Leah",2023-08-28,PROD-067,Fitness Tracker,2,$49.5,2%,99.0,Credit Card,"Houston, TX",amanda03@example.org,(815) 454-1651,Silver
1071,CUST-092,Wendy Mason,2023-09-28,PROD-045,wireless headphones,2,59.99,14,$103.18,Cash,"Chicago, IL",cory14@example.net,(759) 476-9891,Silver
2548,CUST-153,Scott Garcia,10/05/2023,PROD-156,Wireless Earbuds,2,79.99,5,151.98,Cash,"Los Angeles, CA",millerjeffrey@example.com,7009413520,New
1992,CUST-457,"Davis, Ricardo",11-19-2023,PROD-089,Tablet Stand,3,24.99,12,$65.97,Cash,"Phoenix, AZ",christophermelton@example.net,(454) 788-2113,New
2144,CUST-397,"Black, Kim",08-10-2023,PROD-045,Wireless Headphones,1,59.99,N/A,59.99,Credit Card,"Houston, TX",nelsonlisa@example.com,6973238973,New
1546,CUST-479,"Grant, Vanessa",04/26/2023,PROD-067,fitness tracker,4,$49.5,9,$180.18,Cash,"Houston, TX",laurencontreras@example.org,(399) 863-9707,Silver
2012,CUST-004,"Mills, Joel",07-02-2023,PROD-045,Wireless Headphones,1,$59.99,23,46.19,PayPal,"San Antonio, TX",hopkinsdavid@example.net,(904) 274-9371,Bronze
2236,CUST-219,Michelle Simon,10/05/2023,PROD-112,smart watch,2,129.99,22,202.78,Cash,"Phoenix, AZ",tfrazier@example.net,(995) 942-9065,Silver
2558,CUST-385,"Adams, Daniel",13/06/2023,PROD-067,Fitness Tracker,2,49.5,21,78.21,Cash,"Philadelphia, PA",,(477) 466-3511,Bronze
2948,CUST-347,"Horton, Ebony",11-05-2023,PROD-156,Wireless Earbuds,6,79.99,20,$383.95,Credit Card,"Chicago, IL",bcastillo@example.org,(757) 996-7450,Gold
2021,CUST-187,Peter Porter,01-27-2023,PROD-156,wireless earbuds,3,$79.99,27,$175.18,PayPal,"Dallas, TX",bakerangela@example.net,(811) 837-2463,Bronze
2022,CUST-299,"Yates, Catherine",10-04-2023,PROD-134,SCREEN PROTECTOR,2,$9.99,N/A,19.98,Credit Card,"Phoenix, AZ",gonzalezcheryl@example.org,7879619302,Bronze
2320,CUST-401,Mackenzie Parker,2023-01-01,PROD-156,Wireless Earbuds,2,$79.99,N/A,159.98,Debit Card,"Chicago, IL",evaughn@example.net,2232687084,
2862,CUST-027,Tom Bush,14-05-2023,PROD-145,Portable Charger,4,$29.99,25,89.97,Debit Card,"Los Angeles, CA",llewis@example.org,3426958081,Gold
1128,CUST-177,"Wise, Alan",04/16/2023,PROD-156,Wireless Earbuds,2,79.99,2,156.78,PayPal,"Houston, TX",ilee@example.net,8999062926,
2958,CUST-343,"Sanders, Charles",27/07/2023,PROD-102,USB-C CABLE,4,12.99,N/A,$51.96,Credit Card,"San Jose, CA",hcollins@example.com,(761) 932-8900,
1178,CUST-446,"Carpenter, Jennifer",01/24/23,PROD-134,Screen Protector,2,$9.99,3%,$19.98,Credit Card,"Phoenix, AZ",krystal61@example.com,5194373431,Bronze
2706,CUST-056,Michael Lewis,2023-03-14,PROD-112,SmartWatch,1,$129.99,10,116.99,Debit Card,"San Jose, CA",,(288) 529-7993,Bronze
1841,CUST-104,Jill Anderson,02-03-2023,PROD-102,USB-C Cable,1,$12.99,28,9.35,Credit Card,"San Jose, CA",randolphvictoria@example.net,2812997544,
2527,CUST-111,"Clarke, Donna",12/15/23,PROD-045,Wireless Headphones,5,59.99,19,$242.96,Debit Card,"Philadelphia, PA",williamsann@example.com,9427795228,Silver
1551,CUST-118,"Montes, Jessica",2023-02-07,PROD-112,Smart Watch,1,129.99,6%,129.99,PayPal,"Los Angeles, CA",dyercharles@example.org,8338526713,Bronze
2485,CUST-203,Matthew Gray,23/06/2023,PROD-123,phone case,4,$19.99,6,$75.16,Credit Card,"San Antonio, TX",,5934934229,Bronze
2154,CUST-270,"Russell, Kathleen",01/03/2023,PROD-067,fitness tracker,5,$49.5,24,$188.1,Cash,"San Jose, CA",anthony38@example.org,(867) 908-8089,New
1640,CUST-433,"Salinas, Mark",2023-11-01,PROD-112,Smart Watch,2,$129.99,26,$192.39,PayPal,"San Diego, CA",brendagordon@example.net,(332) 500-4786,
1093,CUST-477,"Li, Ronald",05-04-2023,PROD-134,Screen Protector,1,9.99,2,$9.79,PayPal,"Houston, TX",kristina57@example.org,(305) 404-5558,
2074,CUST-261,"Mitchell, Sergio",26-08-2023,PROD-089,Tablet Stand,3,24.99,14,64.47,Credit Card,"Houston, TX",nicolestone@example.net,(501) 515-2330,
2830,CUST-385,"Adams, Daniel",08-31-2023,PROD-112,Smart Watch,4,129.99,17,431.57,Debit Card,"San Jose, CA",,(477) 466-3511,Bronze
1562,CUST-495,"Banks, Jill",02/11/2023,PROD-123,phone case,2,19.99,21,31.58,Debit Card,"San Diego, CA",,(747) 374-2244,Silver
2730,CUST-465,"Adams, Mary",09/27/23,PROD-123,Phone Case,1,$19.99,13,17.39,PayPal,"Phoenix, AZ",saramurray@example.com,(204) 997-6634,Gold
2573,CUST-370,James Doyle,23/10/2023,PROD-045,wireless headphones,3,$59.99,6,169.17,PayPal,"San Antonio, TX",luissexton@example.com,(924) 244-7559,New
2044,CUST-102,"Hodge, Jerry",26/09/2023,PROD-102,USB-CCable,4,$12.99,14,44.69,Cash,"San Jose, CA",,(229) 861-5653,Silver
1487,CUST-204,Curtis Young,12/08/2023,PROD-102,USB-C Cable,3,$12.99,11,34.68,Credit Card,"Chicago, IL",roberttaylor@example.com,(969) 339-6682,New
2473,CUST-333,"Boyle, Gregory",05-29-2023,PROD-078,Bluetooth Speaker,4,$34.95,N/A,$139.8,Credit Card,"New York, NY",zhuynh@example.org,(461) 677-5302,New
2845,CUST-342,"Cox, Jose",04/08/2023,PROD-156,Wireless Earbuds,4,79.99,12,$281.56,Credit Card,"San Diego, CA",dgonzalez@example.com,6152514723,Gold
1020,CUST-181,"Valdez, Juan",02/08/2023,PROD-078,Bluetooth Speaker,3,34.95,30,73.39,PayPal,"Chicago, IL",schroedershari@example.org,4126371274,
1490,CUST-378,"Brown, David",11-06-2023,PROD-156,Wireless Earbuds,4,$79.99,8,294.36,PayPal,"Chicago, IL",,(343) 609-2567,
2397,CUST-433,"Salinas, Mark",02/24/23,PROD-134,Screen Protector,1,9.99,N/A,9.99,Debit Card,"San Jose, CA",brendagordon@example.net,(332) 500-4786,
1502,CUST-180,"Davidson, Joshua",07-10-2023,PROD-134,Screen Protector,10,$9.99,23%,99.9,Debit Card,"San Diego, CA",jason28@example.org,(674) 927-2940,
2978,CUST-326,"Martinez, Drew",02-03-2023,PROD-078,Bluetooth Speaker,4,34.95,15,118.83,Credit Card,"San Antonio, TX",devans@example.org,(508) 355-6023,Gold
1922,CUST-086,Rick Ellis,07/15/2023,PROD-102,USB-C CABLE,5,12.99,8,59.75,PayPal,"Philadelphia, PA",debrahickman@example.org,(541) 302-8467,Gold
1701,CUST-169,"Patel, Patricia",11/06/23,PROD-112,Smart Watch,5,129.99,9,591.45,Debit Card,"New York, NY",,(778) 236-2350,Bronze
2536,CUST-302,"Blevins, Alexis",05-31-2023,PROD-089,Tablet Stand,1,$24.99,22,$19.49,Debit Card,"Houston, TX",annette07@example.net,(809) 655-7668,New
2043,CUST-114,"Griffin, Brittany",05/08/2023,PROD-145,PORTABLE CHARGER,3,29.99,2,$88.17,Cash,"Los Angeles, CA",schmittmelissa@example.net,2177633686,New
2639,CUST-333,"Boyle, Gregory",05/09/2023,PROD-112,Smart Watch,3,129.99,22,304.18,PayPal,"New York, NY",zhuynh@example.org,(461) 677-5302,New
2929,CUST-174,Kyle Holloway,12-05-2023,PROD-123,Phone Case,5,19.99,23,$76.96,Credit Card,"Los Angeles, CA",,4507122155,New
1746,CUST-262,Cynthia Johnson,26/11/2023,PROD-102,USB-C CABLE,4,$12.99,6,48.84,Cash,"San Antonio, TX",,9032711641,New
2206,CUST-431,"Sawyer, Melanie",2023-05-28,PROD-078,BLUETOOTH SPEAKER,2,$34.95,4,$67.1,PayPal,"Dallas, TX",,(612) 557-2428,New
2428,CUST-211,"Waters, Jacob",11/09/2023,PROD-102,USB-C Cable,4,12.99,23,40.01,Cash,"Houston, TX",nicolenichols@example.net,6739511374,
1894,CUST-489,"Smith, Kelsey",02/18/2023,PROD-134,Screen Protector,3,$9.99,0,$29.97,PayPal,"Los Angeles, CA",andrewjones@example.com,7674399474,
1998,CUST-096,"Brown, Robin",06/06/2023,PROD-067,Fitness Tracker,4,$49.5,4%,$198.0,Credit Card,"Los Angeles, CA",jacquelinemolina@example.com,4017719836,Bronze
1937,CUST-345,"Aguilar, Bradley",10/16/2023,PROD-134,Screen Protector,2,9.99,4%,$19.98,Debit Card,"Chicago, IL",elizabethjones@example.net,(708) 220-3264,
2247,CUST-494,"Hughes, Rachel",2023-06-24,PROD-078,Bluetooth Speaker,5,$34.95,21,$138.05,Credit Card,"Chicago, IL",ehaynes@example.com,(353) 465-1827,New
1206,CUST-456,"Turner, Zachary",2023-02-07,PROD-078,Bluetooth Speaker,4,34.95,14,$120.23,Cash,"Phoenix, AZ",jacob37@example.com,4928936403,Silver
1031,CUST-347,"Horton, Ebony",29-07-2023,PROD-045,Wireless Headphones,3,59.99,16,$151.17,Credit Card,"Chicago, IL",bcastillo@example.org,(757) 996-7450,Gold
1881,CUST-492,"Reyes, Gregory",11/04/2023,PROD-067,Fitness Tracker,3,$49.5,20,$118.8,Credit Card,"Dallas, TX",nwerner@example.com,(257) 215-3668,
2334,CUST-183,"Casey, Robert",2023-09-01,PROD-112,Smart Watch,4,$129.99,8,478.36,Cash,"Chicago, IL",popetimothy@example.com,(463) 388-5057,New
2136,CUST-183,"Casey, Robert",05/08/2023,PROD-078,Bluetooth Speaker,5,$34.95,19%,$174.75,Cash,"Houston, TX",popetimothy@example.com,(463) 388-5057,New
1647,CUST-065,Rose Rodriguez,10/18/2023,PROD-078,Bluetooth Speaker,5,34.95,12,$153.78,PayPal,"San Jose, CA",nicole50@example.net,(313) 984-4549,
2933,CUST-465,"Adams, Mary",06-15-2023,PROD-112,Smart Watch,2,129.99,11%,259.98,Cash,"Chicago, IL",saramurray@example.com,(204) 997-6634,Gold
1583,CUST-032,"Smith, Joshua",08/23/23,PROD-045,Wireless Headphones,5,59.99,2,$293.95,Debit Card,"San Antonio, TX",,8454192227,
1557,CUST-320,Samantha Salinas,2023-05-27,PROD-134,Screen Protector,2,9.99,0,$19.98,Debit Card,"Chicago, IL",,(826) 529-4445,Silver
1229,CUST-106,Gregg Cooley,20/11/2023,PROD-134,screen protector,2,9.99,22,$15.58,Cash,"San Jose, CA",karenwagner@example.com,(683) 721-8597,Silver
1758,CUST-226,Jerome Sellers,11/09/23,PROD-045,Wireless Headphones,5,59.99,29,$212.96,Cash,"Houston, TX",millervictor@example.com,(659) 502-6633,
1282,CUST-243,Ronnie Garcia,22-04-2023,PROD-078,Bluetooth Speaker,2,$34.95,0,69.9,Debit Card,"Philadelphia, PA",zpayne@example.com,(965) 584-4331,Bronze
2852,CUST-435,Taylor Jordan,30/04/2023,PROD-112,smart watch,4,$129.99,17,431.57,Debit Card,"Chicago, IL",wadelisa@example.com,(990) 375-9980,New
1871,CUST-443,"Schmidt, Candace",01-13-2023,PROD-089,tablet stand,1,24.99,6%,24.99,Debit Card,"New York, NY",irichmond@example.com,8528015242,
1818,CUST-254,"Miller, Rachel",08-08-2023,PROD-045,Wireless Headphones,1,$59.99,11,53.39,PayPal,"Los Angeles, CA",jeremy72@example.net,6408931419,New
1571,CUST-186,"Wong, Morgan",02/28/23,PROD-156,wireless earbuds,4,79.99,23,246.37,Debit Card,"San Antonio, TX",robinsonchristopher@example.net,(412) 808-7641,Bronze
1556,CUST-208,"Jackson, Jennifer",05-08-2023,PROD-156,Wireless Earbuds,4,$79.99,18,$262.37,Debit Card,"San Jose, CA",qcurtis@example.com,(441) 711-1365,
1868,CUST-257,"Williams, Samantha",12/10/2023,PROD-134,Screen Protector,1,$9.99,2,$9.79,Cash,"San Diego, CA",cjohnson@example.com,6079371376,New
1434,CUST-207,Kristy Martinez,2023-10-21,PROD-067,Fitness Tracker,4,49.5,16%,$198.0,PayPal,"San Jose, CA",lowemichael@example.org,(607) 319-2831,New
1403,CUST-231,Renee Sanchez,07/08/2023,PROD-089,Tablet Stand,5,24.99,15%,$124.95,Cash,"Los Angeles, CA",gary88@example.net,(209) 597-1323,
1986,CUST-025,"Dunlap, Carly",02/14/23,PROD-123,phone case,5,$19.99,26,73.96,Credit Card,"Los Angeles, CA",rmartin@example.org,(250) 426-9786,
2757,CUST-344,"Williamson, Bradley",12/09/2023,PROD-078,bluetooth speaker,1,34.95,3%,$34.95,Cash,"San Diego, CA",,2747672903,Bronze
1809,CUST-343,"Sanders, Charles",21/05/2023,PROD-134,screen protector,1,$9.99,22,$7.79,PayPal,"Los Angeles, CA",hcollins@example.com,(761) 932-8900,
1994,CUST-251,Richard Cook,04-07-2023,PROD-123,phone case,1,$19.99,26,$14.79,PayPal,"San Diego, CA",lbaldwin@example.org,(515) 649-1433,Silver
1603,CUST-089,Tiffany Ramirez,04/02/2023,PROD-156,WIRELESS EARBUDS,4,$79.99,19,259.17,Cash,"Chicago, IL",,2464689460,New
2157,CUST-046,"Wu, Daniel",2023-12-14,PROD-123,Phone Case,1,$19.99,18,16.39,Credit Card,"Houston, TX",timothyparker@example.com,(970) 942-2081,Gold
2109,CUST-042,Nicholas Mercer,11/16/2023,PROD-045,Wireless Headphones,4,59.99,22,$187.17,PayPal,"Phoenix, AZ",,(363) 893-4495,
2658,CUST-411,"Schroeder, Laura",27/08/2023,PROD-123,Phone Case,3,19.99,8,$55.17,Cash,"San Jose, CA",jaimekirk@example.net,(899) 872-6918,Gold
